order_hour_of_day,quantity
0,11.282324790992691
0,10.282233725655384
0,11.52010944750859
0,12.898772023842639
0,10.131208434810747
0,10.13123429280504
0,12.98726018442414
0,11.70870969841583
0,9.76057784215245
0,11.354532068647895
0,9.770117133820373
0,9.766475638126845
0,10.881090577716504
0,7.486583614663969
0,7.7832544137919735
0,9.614397141445467
0,8.904790985473282
0,10.994939548837557
0,9.069862081054094
0,8.275621670396916
0,12.808396811051448
0,10.144402326733706
0,10.60635692238348
0,8.256021606713805
0,9.642597208872838
0,10.674703078793039
0,8.687185115559874
0,11.091724378894433
0,9.553994063377882
0,10.04058234407559
0,9.5523120857387
0,13.417338140601577
0,10.478741871037753
0,8.834105286894458
0,11.795508236562522
0,8.57717125129564
0,10.82896016213249
0,7.413519554889353
0,8.408106972984973
0,10.810056446493869
0,11.663084863492772
0,10.769905042874203
0,10.31785395523852
0,10.02576167944687
0,8.171327865171301
0,9.366245371778334
0,9.774493935738334
0,12.164967506294792
0,11.041198806070327
0,7.723211755303694
0,11.010432251796802
0,9.893495408344302
0,9.433847849518115
0,11.463390154924367
0,12.123824247931122
0,11.966766187608012
0,9.178232400924344
0,10.012990508034337
0,11.021739904460613
0,12.036483575217716
0,9.745300575393669
0,10.207587111754489
0,8.757522415940505
0,8.615974567072943
0,11.779728170270861
0,12.636078044999046
0,10.386584058510975
0,12.080564314179938
0,11.069576739450024
0,9.483936386496929
0,11.069198078675752
0,12.922407592183902
0,10.443573988401827
0,12.96431375790706
0,6.373901461058653
0,11.794496444390978
0,10.63709913247512
0,10.02906342301626
0,10.644523223043416
0,7.369578959503594
0,10.154016776655919
0,11.062452300131001
0,12.827683120467889
0,9.683724406219005
0,9.22662257544323
0,9.709732656354355
0,11.941758335380767
0,11.017782997714002
0,9.665627679066914
0,11.308396207153535
0,10.652897140223164
0,12.0256158600893
0,9.39426637714317
0,9.983932119108514
0,9.882429658816852
0,8.194963956691913
0,10.966389436376707
0,10.911162053683325
0,10.508053694211876
0,10.130525264934144
0,8.270791081270598
0,9.83748361664456
0,9.960224636470338
0,9.23641330097595
0,10.245975004126036
0,11.136380099482897
0,13.470742794406585
0,10.774960055210146
0,10.905641865388354
0,10.382747682668287
0,7.47793533590401
0,10.458240646167484
0,10.594862580657116
0,14.379606327164325
0,10.197031480469732
0,10.974937064175439
0,10.445328962714242
0,8.659332090749237
0,12.299945932861156
0,11.684294526481668
0,11.745875316592798
0,9.067714758698287
0,12.709401039724355
0,8.292084576102157
0,11.424299922735425
0,13.949967610650717
0,8.939905287919165
0,9.608081075875635
0,10.656950900013035
0,9.707025844766987
0,8.05770509607084
0,10.607986685319492
0,8.826871650881385
0,11.24590807825041
0,9.05190683108176
0,12.941146687902624
0,9.266376064570427
0,9.99275311197606
0,11.78128961735723
0,8.56138870161652
0,10.858249397001504
0,12.558749837994824
0,7.968213905566067
0,10.790798327188378
0,10.909315400941267
0,11.731371023049263
0,8.551802630367021
0,8.420280834392265
0,11.322057965846614
0,10.967750860342267
0,10.894526239294755
0,11.045655929957737
0,9.428961063513878
0,10.86579957302858
0,10.961589145445423
0,9.374896516608471
0,13.438594855052992
0,11.246286850436066
0,8.623696991905828
0,11.534071933598282
0,8.96487636939197
0,11.739658250894362
0,12.324788036936662
0,9.207425348596056
0,12.017317403559806
0,11.150129959924985
0,11.794744751991322
0,13.487448947679967
0,10.11351371729548
0,9.312865541136954
0,9.099014773339801
0,9.215098801179435
0,10.378564807672786
0,11.037314360336214
0,10.93578800894478
0,11.802813617231738
0,10.520477979707703
0,12.789316171522774
0,10.08316548765022
0,14.78426643737865
0,11.485426072729885
0,9.149976848644355
0,8.813344315553747
0,11.259894054008017
0,10.148046113111786
0,11.624550778195045
0,11.245349258703333
0,10.385294462565426
0,9.166299894042263
0,8.114115621119764
0,9.796738950494442
0,11.84882810105947
0,10.837197647005071
0,8.53796142352862
0,10.772759958215612
0,11.106874873072918
0,9.107924537983216
0,10.742117041864207
0,10.59167873155245
0,8.699821780916768
0,11.063515092548545
0,11.383235629029969
0,12.205805708001062
0,12.159738231954972
0,8.330170745467582
0,9.022925562133683
0,11.31118054585364
0,11.309212872686729
0,11.311200105932025
0,16.568052097781184
0,11.399152554341738
0,12.288515883284443
0,12.002552777501794
0,11.525941220806631
0,10.003450939691456
0,11.695376522276897
0,9.282800287103324
0,10.127010694384486
0,9.735552412169163
0,10.628951769533458
0,14.145587242510777
0,7.559057321667996
0,11.580859799839859
0,7.959972502876299
0,9.756707311381643
0,12.215097190223602
0,10.601241030075354
0,8.802551974761343
0,9.37339665791555
0,11.570366454572115
0,9.34967255504551
0,10.840922278591611
0,10.571775647848506
0,9.473729452520839
0,13.876711940687388
0,11.498422460150868
0,7.310400426014269
0,10.793665545761849
0,9.45768631798979
0,11.842582502304053
0,9.251779836968497
0,10.319290104689633
0,11.29535496439422
0,11.863564430817942
0,8.609533158887153
0,9.973160553550507
0,9.751961134921494
0,9.471006458696404
0,13.280590428442729
0,11.137846194763505
0,8.514107771922305
0,11.945632566611273
0,13.842396010294898
0,12.126132785368057
0,8.106992303622429
0,9.737331335235654
0,12.49538505996893
0,9.385420591650421
0,11.199015599330309
0,11.720048634151205
0,9.040084507264519
0,10.406247564202666
0,5.395003939391211
0,8.886589464898494
0,10.102205161555773
0,8.534741488405363
0,13.071047803692325
0,8.247527329712003
0,9.80692993345225
0,10.705916409225594
0,12.77000543027913
0,8.238517111892383
0,12.331982909644061
0,10.51611707110585
0,8.954123874599478
0,11.227812971964651
0,10.813519020528215
0,9.554658418474899
0,10.60993828385928
0,9.893131084942727
0,10.678789818770715
0,11.542855812370648
0,12.997976485428929
0,8.550440589347712
0,13.85952756508362
0,7.42546171575206
0,10.260938475318957
0,11.426599600213208
0,10.942562191682676
0,9.519248256282564
0,10.17220745568729
0,9.723523527912338
0,9.571750507812867
0,11.838123302808114
0,11.06229939039495
0,9.408667387464469
0,11.91686980380737
0,10.98399674538066
0,11.780257837171362
0,11.491665426029689
0,9.194332857797736
0,9.617714861689773
0,11.676987428069138
0,11.461333168057706
0,10.467079989506466
0,10.684790628711331
0,12.512322210866769
0,9.568275062583568
0,11.361678375342809
0,10.181546572416616
0,10.157152104917127
0,12.230573541879824
0,11.800030749656147
0,11.781277676701006
0,12.556129121268068
0,10.533081050571596
0,11.574075929789569
0,10.011329858365308
0,11.010562005169296
0,10.295024689370896
0,10.652768644863531
0,11.437372315063138
0,9.21130242390728
0,13.7955099592046
0,8.915522624137969
0,8.587652934859321
0,12.324024625762608
0,11.746868742991623
0,11.482988711857145
0,11.489644177091241
0,10.48071133276611
0,9.086824364909816
0,10.619392179155119
0,9.433470304368424
0,12.035813580132958
0,10.268384624134132
0,9.199841915051794
0,9.993817299396536
0,11.150367040484108
0,9.61213382933374
0,9.20500287698287
0,10.883807358099762
0,10.88582234949624
0,9.701564498790471
0,9.758114668651142
0,10.865478651338277
0,8.219267162141715
0,8.283244555356926
0,9.368450351527413
0,10.163820736053841
0,10.989679415816857
0,12.823686041695545
0,11.85081390654318
0,10.248096815307603
0,10.470049472553265
0,8.921016250695452
0,10.470841810811987
0,10.045362643700782
0,11.008281732532492
0,9.197111263905091
0,11.317970759929846
0,12.91406378797906
0,10.328702766180449
0,11.132695962305833
0,11.586976786945002
0,9.868077756779808
0,10.852945658851407
0,10.519833031231327
0,10.65383985521441
0,9.28250959042764
0,10.538603524457836
0,11.284347308711583
0,12.78555118227719
0,12.010851551084201
0,13.891262370580701
0,9.291427588451322
0,11.873905002835068
0,10.788763659037905
0,13.948939619817834
0,9.226930200565636
0,9.177438098565277
0,9.555956583425665
0,7.154864234212054
0,9.671935840852802
0,9.304366058052926
0,10.736870213700026
0,11.038265661849026
0,13.45496907176502
0,11.99691754514303
0,9.591376742331715
0,9.084996892626336
0,11.274772695122746
0,8.42063269894249
0,13.384547556220607
0,12.357618190136026
0,9.76104834793509
0,7.801813116681868
0,12.632348989310525
0,10.319599743727126
0,12.449560691358203
0,7.988776437398872
0,9.555984338847807
0,10.508258827056139
0,10.573994435179468
0,9.791146882420191
0,11.480988643447311
0,8.818497823722414
0,10.275752311091463
0,10.68946561994624
0,11.31024116364253
0,11.620793432990002
0,8.728688705355356
0,8.083770181091396
0,12.512340994490152
0,11.023394568867857
0,9.321133704923428
0,12.943064361447973
0,10.682187549011253
0,12.357393064900526
0,10.606341608220921
0,13.74567798168913
0,13.264661826848046
0,10.107881466145459
0,12.03022424775311
0,11.516467120596607
0,12.655594703113449
0,8.980245549586336
0,11.580531049497543
0,12.167018566788101
0,7.729985308883595
0,8.636367842551405
0,7.288209320027842
0,10.075684235749822
0,11.63012905287864
0,12.866212357051245
0,10.616699279161146
0,13.065069484274785
0,8.326340203311545
0,7.8171726580156315
0,10.412512374237826
0,11.104903082079408
0,10.448505771751803
0,7.2437786924371945
0,10.359635937767358
0,8.445460536704857
0,11.55473426440731
0,11.077392237602536
0,9.019689336534416
0,9.690659605194707
0,8.831738703024902
0,10.401280421794754
0,12.00434915478945
0,8.947481477021519
0,11.293873261940606
0,9.664844251063405
0,9.251225289186808
0,10.331427183071572
0,8.869493342189486
0,9.628002344078189
0,8.613342319172563
0,13.594442084343314
0,10.555540094355473
0,9.397932324911677
0,10.8370183594064
0,10.323083321736943
0,10.151972880735174
0,11.467312552568394
0,11.693074643324506
0,9.664460692513419
0,9.593086270984628
0,10.06679357698616
0,6.874474165541454
0,8.113574077037281
0,12.652826971225126
0,13.090824148764522
0,10.107768237698703
0,11.408077216812831
0,10.990218993406069
0,15.349237273316998
0,12.263330485509458
0,10.298529793417792
0,8.995023806054329
0,7.9698470455943236
0,10.820455226490877
0,9.308747576177222
0,8.259950407383663
0,9.481647707318022
0,8.796561894307327
0,13.15724807523929
0,11.888582617195384
0,10.487443089926328
0,12.83091201875179
0,10.621855084544999
0,9.143477382907985
0,12.89892042169971
0,11.348783318803337
0,8.866337306935831
0,10.200216582018317
0,9.120901250919008
0,8.32209042373117
1,11.617051647723411
1,13.121407459919299
1,8.060191612056713
1,11.061342932136572
1,9.204516869243605
1,9.454698162840014
1,9.293637295914529
1,8.87809412238988
1,10.274238090755585
1,8.928646321891112
1,10.613798943443152
1,10.123135692542819
1,9.834409488294392
1,8.811427597076355
1,9.31753986423045
1,11.355748575513406
1,10.966403297065302
1,8.704340475458217
1,10.351978427306715
1,11.349622298758836
1,7.645809919884301
1,11.0313410943413
1,9.186185648812854
1,11.073015962947533
1,9.032213490489948
1,7.438530385983285
1,7.709860070038761
1,10.273569968391914
1,10.597375427633866
1,8.816395563590255
1,11.17704646192938
1,7.657874304728491
1,10.098897908069604
1,8.34714521436344
1,9.202690755062696
1,10.272519967114112
1,8.883567551115553
1,9.611630017328366
1,11.739627998098094
1,9.317355439629582
1,11.478608931459666
1,8.471548512373843
1,11.010600392210382
1,12.405599989606586
1,6.418383914805247
1,8.98075025913017
1,11.082920354586225
1,9.88934055935422
1,10.767853186258101
1,9.275902664324795
1,10.332482374833535
1,9.961813829850117
1,11.986706554339504
1,10.589263890250855
1,10.716532072975058
1,9.569828241832624
1,9.453962477169084
1,9.53818597263598
1,10.803511777838793
1,9.555893744344997
1,10.643355531051512
1,13.37536322192752
1,11.532820796250489
1,9.701183995783202
1,12.037857300910835
1,9.575644679277026
1,7.081669461177883
1,8.65762794429637
1,7.337688360830441
1,9.662184369416797
1,10.228180120160014
1,12.764949087781181
1,10.700198881859167
1,9.864776190922438
1,11.468990539210738
1,6.816962977217935
1,10.560490273906105
1,11.379423746647058
1,7.937763043956842
1,11.9499436861066
1,10.717899503466453
1,9.564609491731773
1,11.168156255142614
1,13.674160072440724
1,10.478255370239497
1,10.579777497039514
1,9.497177823703426
1,8.899738114718868
1,11.470413799312695
1,8.890191746359433
1,10.30949634294567
1,9.46918410644937
1,10.93283913339198
1,10.71050302108903
1,11.787436114714584
1,9.419674909752237
1,9.787091349001141
1,8.702491514853069
1,9.52023131208355
1,10.777269754358624
1,11.358192583467387
1,8.789087054008233
1,11.530497057761659
1,12.274125923971575
1,10.832555401932261
1,13.07149759321384
1,9.016102525371533
1,8.295678303933531
1,7.478558019176454
1,12.488947796578449
1,11.201179454221707
1,10.114955453507003
1,10.628351998269324
1,8.478001757633484
1,13.942000528813743
1,10.397708408422098
1,10.367374035745485
1,11.310422934564997
1,10.935944124557171
1,10.54254255714707
1,8.990574083168672
1,10.921346586418073
1,13.0794974796068
1,12.258492670617114
1,12.637575538758277
1,9.417840015060285
1,8.68590462500437
1,10.007546012247538
1,10.285259115801702
1,11.87411302326055
1,7.610529116536326
1,12.540211988774738
1,9.958247915174146
1,9.546871962980447
1,8.651480305851944
1,7.668069292045372
1,11.45945099346173
1,10.312176489798258
1,8.226359823396187
1,8.218529478742667
1,9.686249410086104
1,12.75360293369277
1,9.802825232413683
1,7.900191281729297
1,9.824013111948505
1,9.782732938286063
1,6.073763436299395
1,10.116928854227746
1,9.846670168780722
1,11.265195738164529
1,13.028902825266377
1,11.923644495208068
1,9.788600303451108
1,8.507015359625244
1,14.137240498972286
1,10.290604204042166
1,10.221311816626807
1,10.163088616721694
1,10.503069683974818
1,9.979128569756368
1,9.322297129473238
1,9.3633058199022
1,10.149887496569521
1,9.36856010016534
1,9.109345952503938
1,10.362838248368602
1,9.809884857346091
1,12.501109272531512
1,6.144016193158691
1,11.870005483441366
1,12.106510344521372
1,7.027712944415531
1,9.675687981057067
1,9.631695475026438
1,8.046507107081734
1,9.00994046798596
1,8.500818956437282
1,12.880973778438142
1,11.631587941515615
1,12.145479295341062
1,11.304158257986149
1,8.472550790037639
1,9.397483992591946
1,10.948743078678714
1,8.330144452395324
1,11.290887598163753
1,9.832302140818053
1,9.626524164449116
1,11.287768751351342
1,10.87972286657364
1,9.647721766296808
1,11.973774599147298
1,8.545973108772156
1,11.142381478624722
1,11.107444924691626
1,9.726393947849594
1,10.69898352403044
1,8.285796228130486
1,11.613761339386558
1,9.917099731242226
1,9.40023377860587
1,11.80498411553044
1,9.122354153469578
1,8.045054216563752
1,7.818357364508427
1,11.127195225558827
1,8.240943090680686
1,12.884835098436078
1,7.0146480059379055
1,12.795578243483757
1,10.522856724820006
1,10.0520289388383
1,9.366273797182306
1,10.810678254958667
1,10.142418905289981
1,11.888051879485277
1,10.37476830245292
1,10.429961695036672
1,9.6436733153128
1,10.112873195706767
1,10.67093670640485
1,7.583442359235363
1,8.137276304178258
1,11.337194063854753
1,10.46142412033575
1,9.9185054953804
1,10.22820391759005
1,10.731800009203356
1,9.374167689126676
1,9.00919377013446
1,10.499643240299452
1,8.703089650249
1,10.824626716243142
1,7.595047085516104
1,11.774608125108234
1,10.923074148091954
1,10.59172549350023
1,11.703517205436636
1,12.748175900027741
1,11.751986199477738
1,7.383462426062582
1,8.242247240894375
1,9.24402757612561
1,10.239919306822575
1,10.992018301317758
1,9.089611965875196
1,10.485753149649929
1,9.044264113499416
1,9.264377761422319
1,8.047808521822219
1,8.787453133450317
1,8.131922553407009
1,8.70691392294468
1,11.812071948809994
1,8.747419700087127
1,14.227544559201206
1,10.95477638834776
1,10.482799269253157
1,8.886712596322743
1,11.271474115495757
1,9.319274125856206
1,10.386675016407402
1,14.116929343551256
1,10.053028353421285
1,11.958388189217082
1,9.124140069557392
1,10.146467609539648
1,12.90932497252233
1,9.240740401584715
1,12.9730462937353
1,11.282860461246877
1,9.33942583288177
1,11.167583840754947
1,11.688008307928897
1,11.15136924219231
1,7.797556178567602
1,9.087480120987951
1,9.821296487606197
1,10.086116853476929
1,11.149628309252536
1,10.471882531427877
1,8.156923131173544
1,10.781702712039124
1,11.134196190284248
1,11.056479385334491
1,11.85359451009857
1,11.475900896459823
1,10.902545521219507
1,10.09264646146827
1,7.658729771720533
1,10.857315875272855
1,10.51776216135956
1,10.615515620908921
1,8.246574678994927
1,8.545983493175358
1,11.811323865599341
1,10.139480614599318
1,11.242696066980114
1,10.243327115479605
1,10.24552689342849
1,11.635574223143276
1,9.410451565827417
1,10.347064788719704
1,9.492718808281284
1,9.535220772028557
1,9.726966651092981
1,10.539864670599579
1,9.467514608854879
1,12.121306872127485
1,8.831250827604158
1,9.91408638443312
1,9.527211480840512
1,12.413876163061211
1,10.500728808062709
1,11.778722145387011
1,7.9270926292534325
1,10.608586906779966
1,11.561135117303857
1,10.325894503591398
1,11.830184973849986
1,9.40854867134643
1,12.356301583483937
1,13.717314129137453
1,9.64485700252732
1,9.518381142256818
1,12.42367824999008
1,12.616745382967988
1,9.4000241584555
1,9.557114169843338
1,9.768869548443423
1,8.142990718117556
1,8.794462521879176
1,8.663664626869336
1,9.025269725390682
1,10.146932122298224
1,10.558348540780877
1,12.572265754005537
1,8.672518317669649
1,11.706013269669173
1,9.87259706833497
1,10.124320524231777
1,11.232473823014903
1,8.482235307009683
1,10.785086911661597
1,10.454671878565975
1,10.953450433932467
1,10.642428025178962
1,13.956609214063667
1,9.224257824095487
1,9.387574658847218
1,9.24659499457011
1,9.35012000768481
1,9.224797695221028
1,12.019195292594553
1,12.373371499424477
1,9.3267581705633
1,8.92649597315053
1,10.921265801271197
1,9.355098742250114
1,11.168385681165931
1,10.510472221902488
1,7.880911504054234
1,12.567682958034993
1,12.947692839836147
1,9.262433303558888
1,9.606816613297944
1,10.637374047809104
1,10.711718888680148
1,11.20757273718943
1,13.275612944312513
1,9.929270741934104
1,8.978605215856165
1,8.089641581137773
1,9.081677038888863
1,10.14931573150309
1,12.945673531182214
1,9.408054712474657
1,10.542395566007514
1,10.174872969008689
1,12.018241708375568
1,14.06620661158664
1,9.387770777431909
1,9.451157652947119
1,11.797566141915679
1,11.243293979128255
1,13.02546220837613
1,11.093410123548724
1,9.650283101095798
1,11.103701890959233
1,11.896316478291848
1,11.455337737231966
1,10.976129267594164
1,11.832012275071405
1,11.98902225338188
1,12.314703256287416
1,11.192526128012153
1,9.944309337115213
1,10.424471940242983
1,12.045958718757785
1,8.950088423389529
1,10.764070162575537
1,9.598191617139138
1,10.24397957909027
1,12.156031349789167
1,10.492381574070452
1,10.271047918678907
1,8.119420104300723
1,11.341767956021647
1,11.187590797145845
1,13.509779726657353
1,9.729099300521908
1,10.535300001325826
1,10.581557036077454
1,12.613503518038115
1,10.054197835447962
1,10.626902934428617
1,11.130081659866304
1,10.485511958429226
1,9.51695656973769
1,10.49695768913441
1,11.84265657728545
1,8.629431591901078
1,10.40344360144472
1,9.128815153143064
1,12.028421342255008
1,7.869524035680824
1,9.34484957367447
1,10.777134168848717
1,12.59525176472854
1,10.099402100558327
1,9.350544724159406
1,13.078170316244101
1,7.984538732363147
1,6.835826886371274
1,10.873222108581597
1,9.431857036740505
1,8.637513789790008
1,11.28378536436801
1,10.573015092069934
1,9.336959694972805
1,8.24113427003353
1,11.53485971226862
1,11.19480780227675
1,10.048260928417543
1,13.025354603952927
1,8.562770307520985
1,7.865946488485149
1,9.141380653081695
1,10.130253394976087
1,10.572309357463718
1,9.830908831479814
1,10.738644756666874
1,8.285144680988621
1,12.408959844232086
1,10.074308697059369
1,11.909462622329833
1,10.724369779957886
1,10.898832425305288
1,11.07174393875527
1,10.88499409682649
1,11.183365822597342
1,12.23360337110262
1,10.500677389643249
1,11.284775749110423
1,10.062704387740542
1,12.403379339637691
1,9.165119777849316
1,12.955438862353546
1,10.138558335514153
1,8.010914093759386
1,10.395999754813507
1,9.157990964063432
1,11.486184629952747
1,9.20148531166734
1,9.517339347181386
1,7.309002681653338
1,9.507971331548912
1,6.4914646302576955
1,7.7766286800668425
1,11.363434423900774
1,11.402274242735773
1,10.850950069530995
1,8.720526501012303
1,10.12700162510277
1,10.19448811519143
1,8.427702025535408
1,12.500199401703739
1,11.542364304580776
1,9.861924814040613
1,10.241135333661632
1,10.518825696159755
1,7.076145651310835
1,9.821818604743486
1,9.156564100563367
1,8.667521384860779
1,9.769916551884489
1,12.950460386079769
1,11.180489577738523
1,9.32609614563232
1,11.076051655474922
2,11.857052491781424
2,11.159211513881772
2,9.887656643782657
2,8.849002936772807
2,10.826388271011979
2,10.378423516569972
2,11.115934033440768
2,10.733702548472495
2,11.342842491519423
2,9.013204239005965
2,11.73656927648246
2,10.090471418897828
2,12.850633482759141
2,8.786893907408336
2,12.351866790652917
2,10.090928851690093
2,8.842415534686761
2,9.088687823940148
2,9.32908945695435
2,10.423523941210817
2,10.568568167412185
2,8.95666099421029
2,9.764198749376355
2,12.94913742715944
2,12.339488460048047
2,10.441395794420828
2,9.855865112907255
2,9.976446050275845
2,10.701871419913713
2,8.296494929158344
2,9.421656489987683
2,7.347181411399944
2,10.38685799022976
2,10.75137803136303
2,9.089715900419922
2,12.11376054203635
2,7.998124475386559
2,7.6473689260915645
2,10.12994417328316
2,11.339234504839869
2,12.275373706443068
2,9.125440133582659
